Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,Jahr_Monat
Wegzug,2021,12,Ausländer,W,19,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,AG,NA,2021-12
Zuzug,2021,12,Ausländer,W,19,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Schweizer,M,19,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Ausländer,M,19,Europa (ohne Schweiz),Slowenien,Unbekannt,NA,Schweiz,Schweiz,BS,Riehen,2021-12
Zuzug,2021,12,Ausländer,W,19,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Vorstädte,2021-12
Zuzug,2021,12,Ausländer,W,19,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Clara,2021-12
Zuzug,2021,12,Schweizer,W,19,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Clara,2021-12
Wegzug,2021,12,Ausländer,M,19,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,unbekannt,unbekannt,NA,2021-12
Wegzug,2021,12,Ausländer,M,19,Schweiz,Schweiz,BS,Bachletten,unbekannt,unbekannt,unbekannt,NA,2021-12
Wegzug,2021,12,Ausländer,W,19,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,2021-12
Zuzug,2021,12,Schweizer,M,20,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Clara,2021-12
Zuzug,2021,12,Schweizer,M,20,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Kleinhüningen,2021-12
Zuzug,2021,12,Ausländer,W,20,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Wegzug,2021,12,Ausländer,M,20,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,unbekannt,unbekannt,NA,2021-12
Wegzug,2021,12,Ausländer,W,20,Schweiz,Schweiz,BS,Hirzbrunnen,Europa (ohne Schweiz),Italien,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,AI,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,2021-12
Zuzug,2021,12,Ausländer,W,20,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Am Ring,2021-12
Zuzug,2021,12,Ausländer,M,20,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2021-12
Zuzug,2021,12,Schweizer,M,20,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Clara,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Wettstein,2021-12
Zuzug,2021,12,Ausländer,M,20,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Schweizer,M,20,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Klybeck,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,St. Johann,2021-12
Zuzug,2021,12,Schweizer,W,20,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,St. Johann,2021-12
Zuzug,2021,12,Ausländer,W,20,Asien,Syrien,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2021-12
Wegzug,2021,12,Ausländer,M,20,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2021-12
Zuzug,2021,12,Ausländer,M,21,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2021-12
Zuzug,2021,12,Ausländer,W,21,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2021-12
Zuzug,2021,12,Ausländer,W,21,Europa (ohne Schweiz),Kosovo,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Schweizer,M,21,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Wettstein,2021-12
Zuzug,2021,12,Schweizer,W,21,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Ausländer,M,21,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Rosental,2021-12
Zuzug,2021,12,Ausländer,W,21,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Wegzug,2021,12,Schweizer,W,21,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Schweizer,W,21,Schweiz,Schweiz,BS,Wettstein,Schweiz,Schweiz,ZH,NA,2021-12
Wegzug,2021,12,Schweizer,M,21,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,NE,NA,2021-12
Wegzug,2021,12,Ausländer,W,21,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,SG,NA,2021-12
Wegzug,2021,12,Schweizer,W,21,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,BL,NA,2021-12
Zuzug,2021,12,Ausländer,W,21,Schweiz,Schweiz,ZG,NA,Schweiz,Schweiz,BS,Kleinhüningen,2021-12
Zuzug,2021,12,Schweizer,M,21,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Breite,2021-12
Zuzug,2021,12,Schweizer,M,21,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Ausländer,M,21,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2021-12
Zuzug,2021,12,Ausländer,W,21,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2021-12
Zuzug,2021,12,Schweizer,W,21,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Zuzug,2021,12,Schweizer,M,21,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,W,21,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Breite,2021-12
Zuzug,2021,12,Schweizer,W,21,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Ausländer,W,21,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Kleinhüningen,2021-12
Zuzug,2021,12,Schweizer,M,21,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Rosental,2021-12
Zuzug,2021,12,Schweizer,M,21,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Wegzug,2021,12,Ausländer,M,21,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,AG,NA,2021-12
Wegzug,2021,12,Schweizer,W,21,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,21,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Frankreich,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,M,21,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,W,21,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Serbien,Ausland,NA,2021-12
Zuzug,2021,12,Schweizer,M,22,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Ausländer,M,22,Asien,Syrien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Zuzug,2021,12,Schweizer,M,22,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Am Ring,2021-12
Zuzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Wegzug,2021,12,Ausländer,W,22,Schweiz,Schweiz,BS,Matthäus,Europa (ohne Schweiz),Oesterreich,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,22,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Oesterreich,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,22,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,22,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Frankreich,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,W,22,Schweiz,Schweiz,BS,St. Alban,Lateinamerika und Karibik,Jungferninseln (USA),Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,M,22,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,SG,NA,2021-12
Wegzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BS,Bachletten,Europa (ohne Schweiz),Niederlande,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,22,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Deutschland,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,SH,NA,2021-12
Zuzug,2021,12,Ausländer,M,22,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Schweizer,M,22,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Klybeck,2021-12
Zuzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Ausländer,M,22,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Zuzug,2021,12,Ausländer,W,22,Schweiz,Schweiz,SZ,NA,Schweiz,Schweiz,BS,Am Ring,2021-12
Zuzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Wettstein,2021-12
Zuzug,2021,12,Ausländer,W,22,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Ausländer,M,22,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Schweizer,M,22,Schweiz,Schweiz,UR,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Wegzug,2021,12,Ausländer,M,22,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Schweden,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,W,22,Schweiz,Schweiz,BS,Altstadt Kleinbasel,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Schweizer,W,22,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,2021-12
Zuzug,2021,12,Ausländer,M,23,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Ausländer,W,23,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2021-12
Zuzug,2021,12,Ausländer,W,23,Europa (ohne Schweiz),Niederlande,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,St. Johann,2021-12
Zuzug,2021,12,Ausländer,M,23,Europa (ohne Schweiz),Ukraine,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2021-12
Zuzug,2021,12,Ausländer,M,23,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Wettstein,2021-12
Zuzug,2021,12,Ausländer,M,23,Asien,Thailand,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Wegzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,SO,NA,2021-12
Wegzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,23,Schweiz,Schweiz,BS,Rosental,unbekannt,unbekannt,unbekannt,NA,2021-12
Wegzug,2021,12,Ausländer,M,23,Schweiz,Schweiz,BS,Vorstädte,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,M,23,Schweiz,Schweiz,BS,Altstadt Grossbasel,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,W,23,Schweiz,Schweiz,BS,Iselin,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,23,Schweiz,Schweiz,BS,Iselin,Europa (ohne Schweiz),Deutschland,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,23,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,23,Schweiz,Schweiz,BS,Altstadt Grossbasel,Schweiz,Schweiz,AG,NA,2021-12
Wegzug,2021,12,Schweizer,M,23,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,AG,NA,2021-12
Wegzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,2021-12
Zuzug,2021,12,Ausländer,M,23,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Ausländer,M,23,Europa (ohne Schweiz),Schweden,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Zuzug,2021,12,Ausländer,W,23,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,LU,NA,Schweiz,Schweiz,BS,Breite,2021-12
Zuzug,2021,12,Schweizer,M,23,Schweiz,Schweiz,ZG,NA,Schweiz,Schweiz,BS,St. Johann,2021-12
Zuzug,2021,12,Schweizer,M,23,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Klybeck,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2021-12
Zuzug,2021,12,Ausländer,W,23,Europa (ohne Schweiz),Oesterreich,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Vorstädte,2021-12
Zuzug,2021,12,Ausländer,M,23,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Bruderholz,2021-12
Zuzug,2021,12,Schweizer,M,23,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gotthelf,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Zuzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bruderholz,2021-12
Wegzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,23,Schweiz,Schweiz,BS,Altstadt Grossbasel,Europa (ohne Schweiz),Oesterreich,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,23,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Deutschland,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,AG,NA,2021-12
Wegzug,2021,12,Schweizer,W,23,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,23,Schweiz,Schweiz,BS,Breite,unbekannt,unbekannt,unbekannt,NA,2021-12
Wegzug,2021,12,Ausländer,M,23,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2021-12
Zuzug,2021,12,Ausländer,W,24,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2021-12
Zuzug,2021,12,Ausländer,W,24,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2021-12
Zuzug,2021,12,Ausländer,W,24,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Zuzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Wettstein,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Oesterreich,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,LU,NA,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Deutschland,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,Am Ring,unbekannt,unbekannt,unbekannt,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Matthäus,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,JU,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Iselin,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,Klybeck,Europa (ohne Schweiz),Deutschland,Ausland,NA,2021-12
Wegzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,ZH,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2021-12
Wegzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BE,NA,2021-12
Wegzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,BS,Altstadt Grossbasel,Schweiz,Schweiz,NE,NA,2021-12
Wegzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Am Ring,Asien,China,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Frankreich,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Matthäus,Europa (ohne Schweiz),Italien,Ausland,NA,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Ausländer,W,24,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Am Ring,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Vorstädte,2021-12
Zuzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2021-12
Zuzug,2021,12,Ausländer,W,24,Lateinamerika und Karibik,Dominikanische Republik,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2021-12
Zuzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2021-12
Zuzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Klybeck,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2021-12
Zuzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Wettstein,2021-12
Zuzug,2021,12,Ausländer,M,24,Europa (ohne Schweiz),Russland,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Wegzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,SO,NA,2021-12
Wegzug,2021,12,Schweizer,M,24,Schweiz,Schweiz,BS,Wettstein,Schweiz,Schweiz,ZH,NA,2021-12
Wegzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Italien,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Wettstein,Europa (ohne Schweiz),Norwegen,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,M,24,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,ZH,NA,2021-12
Wegzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,BS,Vorstädte,Schweiz,Schweiz,SO,NA,2021-12
Wegzug,2021,12,Schweizer,W,24,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,BL,NA,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,Klybeck,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2021-12
Wegzug,2021,12,Ausländer,W,24,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Deutschland,Ausland,NA,2021-12
Zuzug,2021,12,Ausländer,M,25,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Clara,2021-12
Zuzug,2021,12,Ausländer,M,25,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Riehen,2021-12
Zuzug,2021,12,Ausländer,W,25,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2021-12
Zuzug,2021,12,Ausländer,W,25,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2021-12
Zuzug,2021,12,Schweizer,M,25,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Schweizer,M,25,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Schweizer,M,25,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Zuzug,2021,12,Schweizer,W,25,Schweiz,Schweiz,AR,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
Zuzug,2021,12,Ausländer,W,25,Lateinamerika und Karibik,Paraguay,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2021-12
Zuzug,2021,12,Ausländer,W,25,Asien,Afghanistan,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2021-12
Zuzug,2021,12,Ausländer,W,25,Asien,Vereinigte Arabische Emirate,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2021-12
Zuzug,2021,12,Schweizer,W,25,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Matthäus,2021-12
