Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,Jahr_Monat
Wegzug,2015,5,Schweizer,W,31,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,SG,NA,2015-5
Wegzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,AG,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Wettstein,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,M,32,Schweiz,Schweiz,BS,Gundeldingen,Europa (ohne Schweiz),Slowakische Republik,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Vorstädte,unbekannt,unbekannt,unbekannt,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Gotthelf,unbekannt,unbekannt,unbekannt,NA,2015-5
Zuzug,2015,5,Ausländer,M,32,Asien,China,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Ausländer,W,32,Europa (ohne Schweiz),Ungarn,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Ausländer,W,32,Asien,Saudi-Arabien,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2015-5
Zuzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Breite,2015-5
Zuzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Am Ring,2015-5
Zuzug,2015,5,Ausländer,W,32,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Zuzug,2015,5,Ausländer,M,32,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,M,32,Lateinamerika und Karibik,Argentinien,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Ausländer,M,32,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Ausländer,M,32,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2015-5
Zuzug,2015,5,Ausländer,W,32,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Bachletten,2015-5
Zuzug,2015,5,Ausländer,M,32,Lateinamerika und Karibik,Brasilien,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Zuzug,2015,5,Ausländer,W,32,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Ausländer,W,32,Europa (ohne Schweiz),Russland,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,ZH,NA,2015-5
Wegzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,AR,NA,2015-5
Wegzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,AR,NA,2015-5
Wegzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,GR,NA,2015-5
Wegzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Klybeck,Schweiz,Schweiz,LU,NA,2015-5
Wegzug,2015,5,Ausländer,M,32,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,32,Schweiz,Schweiz,BS,Riehen,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Riehen,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,AG,NA,2015-5
Wegzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,NE,NA,2015-5
Zuzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Gundeldingen,2015-5
Zuzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Vorstädte,2015-5
Zuzug,2015,5,Ausländer,W,32,Nordamerika,Kanada,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2015-5
Zuzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,GE,NA,Schweiz,Schweiz,BS,Bruderholz,2015-5
Zuzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,GR,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,M,32,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Bettingen,2015-5
Zuzug,2015,5,Ausländer,W,32,Europa (ohne Schweiz),Griechenland,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Bruderholz,2015-5
Zuzug,2015,5,Schweizer,W,32,Asien,Thailand,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Wettstein,2015-5
Zuzug,2015,5,Ausländer,W,32,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2015-5
Zuzug,2015,5,Ausländer,W,32,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2015-5
Zuzug,2015,5,Ausländer,M,32,Europa (ohne Schweiz),Türkei,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2015-5
Zuzug,2015,5,Ausländer,M,32,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,M,32,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Zuzug,2015,5,Ausländer,W,32,Afrika,Kenia,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Ausländer,M,32,Nordamerika,Kanada,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2015-5
Zuzug,2015,5,Ausländer,M,32,Europa (ohne Schweiz),Zypern,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,M,32,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Gundeldingen,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BS,Vorstädte,Schweiz,Schweiz,NE,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Gundeldingen,Europa (ohne Schweiz),Frankreich,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,32,Schweiz,Schweiz,BS,Matthäus,Asien,Indien,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Iselin,unbekannt,unbekannt,unbekannt,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Italien,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Hirzbrunnen,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Schweizer,W,32,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,ZH,NA,2015-5
Wegzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Matthäus,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,M,32,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,AG,NA,2015-5
Wegzug,2015,5,Ausländer,W,32,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Spanien,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BE,NA,2015-5
Wegzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BE,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,Matthäus,Europa (ohne Schweiz),Frankreich,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,ZH,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Wettstein,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,Hirzbrunnen,Asien,Philippinen,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,Altstadt Kleinbasel,Schweiz,Schweiz,GL,NA,2015-5
Zuzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,2015-5
Zuzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Klybeck,2015-5
Zuzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Vorstädte,2015-5
Zuzug,2015,5,Ausländer,W,33,Lateinamerika und Karibik,Mexiko,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Dänemark,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Vorstädte,Asien,Indien,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Wettstein,unbekannt,unbekannt,unbekannt,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,Clara,Asien,Indien,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Frankreich,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BS,Wettstein,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2015-5
Zuzug,2015,5,Ausländer,M,33,Unbekannt,Unbekannt,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Zuzug,2015,5,Ausländer,W,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Schweizer,M,33,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Klybeck,2015-5
Zuzug,2015,5,Schweizer,W,33,Europa (ohne Schweiz),Malta,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2015-5
Zuzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Wettstein,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Schweden,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Türkei,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Zuzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Am Ring,2015-5
Zuzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2015-5
Zuzug,2015,5,Ausländer,M,33,Afrika,Eritrea,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,GE,NA,Schweiz,Schweiz,BS,St. Alban,2015-5
Zuzug,2015,5,Schweizer,W,33,Lateinamerika und Karibik,Mexiko,Unbekannt,NA,Schweiz,Schweiz,BS,Riehen,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,W,33,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Vorstädte,2015-5
Zuzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,2015-5
Zuzug,2015,5,Schweizer,M,33,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Gundeldingen,2015-5
Zuzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Gundeldingen,2015-5
Zuzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,2015-5
Zuzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Schweizer,W,33,Schweiz,Schweiz,VS,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Ausländer,W,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Niederlande,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2015-5
Zuzug,2015,5,Ausländer,M,33,Asien,Philippinen,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Riehen,2015-5
Zuzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2015-5
Zuzug,2015,5,Ausländer,W,33,Ozeanien,Australien,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Zuzug,2015,5,Schweizer,M,33,Nordamerika,Vereinigte Staaten von Amerika,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2015-5
Zuzug,2015,5,Ausländer,W,33,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2015-5
Zuzug,2015,5,Ausländer,M,33,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Kleinhüningen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,33,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,ZH,NA,2015-5
Wegzug,2015,5,Ausländer,M,33,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,AG,NA,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,Wettstein,Afrika,Nigeria,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BS,Iselin,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Gotthelf,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2015-5
Zuzug,2015,5,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2015-5
Zuzug,2015,5,Ausländer,W,34,Europa (ohne Schweiz),Polen,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2015-5
Zuzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Wettstein,2015-5
Zuzug,2015,5,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Ausländer,W,34,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Bruderholz,2015-5
Zuzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,GE,NA,Schweiz,Schweiz,BS,Bruderholz,2015-5
Zuzug,2015,5,Ausländer,W,34,Nordamerika,Kanada,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2015-5
Zuzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,LU,NA,Schweiz,Schweiz,BS,Clara,2015-5
Zuzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2015-5
Zuzug,2015,5,Ausländer,M,34,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Zuzug,2015,5,Ausländer,M,34,Asien,Syrien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2015-5
Zuzug,2015,5,Ausländer,W,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2015-5
Zuzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Vorstädte,2015-5
Zuzug,2015,5,Ausländer,M,34,Asien,China,Unbekannt,NA,Schweiz,Schweiz,BS,Wettstein,2015-5
Zuzug,2015,5,Ausländer,W,34,Nordamerika,Vereinigte Staaten von Amerika,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BE,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,Altstadt Grossbasel,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,M,34,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BE,NA,2015-5
Wegzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Klybeck,Schweiz,Schweiz,LU,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Klybeck,Europa (ohne Schweiz),Belgien,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Bachletten,Europa (ohne Schweiz),Irland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Zuzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,JU,NA,Schweiz,Schweiz,BS,Breite,2015-5
Zuzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,St. Alban,2015-5
Zuzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,TI,NA,Schweiz,Schweiz,BS,St. Alban,2015-5
Zuzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2015-5
Zuzug,2015,5,Ausländer,M,34,Europa (ohne Schweiz),Slowenien,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2015-5
Zuzug,2015,5,Ausländer,M,34,Europa (ohne Schweiz),Slowakische Republik,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2015-5
Zuzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2015-5
Zuzug,2015,5,Ausländer,W,34,Asien,Korea (Süd-),Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2015-5
Zuzug,2015,5,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Ausländer,M,34,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2015-5
Zuzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Bruderholz,2015-5
Zuzug,2015,5,Schweizer,W,34,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Vorstädte,2015-5
Zuzug,2015,5,Ausländer,M,34,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2015-5
Zuzug,2015,5,Ausländer,W,34,Europa (ohne Schweiz),Serbien,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2015-5
Zuzug,2015,5,Ausländer,M,34,Lateinamerika und Karibik,Brasilien,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BE,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,Altstadt Kleinbasel,Europa (ohne Schweiz),Deutschland,Ausland,NA,2015-5
Wegzug,2015,5,Schweizer,M,34,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,BL,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Breite,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Iselin,Asien,Singapur,Ausland,NA,2015-5
Wegzug,2015,5,Ausländer,M,34,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,LU,NA,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,ZH,NA,2015-5
Wegzug,2015,5,Ausländer,W,34,Schweiz,Schweiz,BS,St. Johann,unbekannt,unbekannt,unbekannt,NA,2015-5
