Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,Jahr_Monat
Zuzug,2014,5,Ausländer,M,25,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Ausländer,M,25,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Ausländer,M,25,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2014-5
Wegzug,2014,5,Ausländer,M,25,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,W,25,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,25,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,25,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,25,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,W,25,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,W,25,Schweiz,Schweiz,BS,Iselin,Europa (ohne Schweiz),Nordmazedonien,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,W,25,Schweiz,Schweiz,BS,Kleinhüningen,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,W,25,Schweiz,Schweiz,BS,Gundeldingen,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Wegzug,2014,5,Schweizer,W,25,Schweiz,Schweiz,BS,Iselin,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Wegzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BS,Vorstädte,Schweiz,Schweiz,AG,NA,2014-5
Wegzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BS,Bachletten,Lateinamerika und Karibik,Brasilien,Ausland,NA,2014-5
Wegzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,BL,NA,2014-5
Zuzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Klybeck,2014-5
Zuzug,2014,5,Ausländer,M,26,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Iselin,2014-5
Zuzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Zuzug,2014,5,Ausländer,M,26,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,M,26,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Vorstädte,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Zuzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Wettstein,2014-5
Zuzug,2014,5,Ausländer,M,26,Europa (ohne Schweiz),Slowakische Republik,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,M,26,Nordamerika,Vereinigte Staaten von Amerika,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Wegzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BS,Wettstein,Europa (ohne Schweiz),Spanien,Ausland,NA,2014-5
Wegzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BS,Breite,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,BE,NA,2014-5
Wegzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BS,Wettstein,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Wegzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,SG,NA,2014-5
Wegzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,ZH,NA,2014-5
Wegzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BE,NA,2014-5
Wegzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,2014-5
Zuzug,2014,5,Ausländer,M,26,Europa (ohne Schweiz),Ungarn,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2014-5
Zuzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Rosental,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,2014-5
Zuzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,TI,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Polen,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Ungarn,Unbekannt,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2014-5
Zuzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,TI,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gotthelf,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Ausländer,W,26,Nordamerika,Vereinigte Staaten von Amerika,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Zuzug,2014,5,Ausländer,W,26,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Breite,2014-5
Zuzug,2014,5,Ausländer,M,26,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Zuzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,2014-5
Zuzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,FR,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Russland,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2014-5
Zuzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,NE,NA,Schweiz,Schweiz,BS,Breite,2014-5
Zuzug,2014,5,Ausländer,M,26,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2014-5
Zuzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,GR,NA,Schweiz,Schweiz,BS,Kleinhüningen,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Russland,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Iselin,2014-5
Zuzug,2014,5,Ausländer,W,26,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,St. Alban,2014-5
Zuzug,2014,5,Ausländer,M,26,Europa (ohne Schweiz),Türkei,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2014-5
Zuzug,2014,5,Ausländer,M,26,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Wegzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BS,Bruderholz,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BS,Bruderholz,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,M,26,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,ZH,NA,2014-5
Wegzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BE,NA,2014-5
Wegzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Belgien,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,W,26,Schweiz,Schweiz,BS,Klybeck,Asien,Indien,Ausland,NA,2014-5
Wegzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,AG,NA,2014-5
Wegzug,2014,5,Schweizer,M,26,Schweiz,Schweiz,BS,Clara,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,W,26,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,ZH,NA,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,TG,NA,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BS,Wettstein,Schweiz,Schweiz,ZH,NA,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,AG,NA,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,AG,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,ZH,NA,2014-5
Wegzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,BS,Gundeldingen,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Zuzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Rosental,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Frankreich,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,SZ,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,St. Alban,2014-5
Zuzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Kleinhüningen,2014-5
Zuzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,2014-5
Zuzug,2014,5,Ausländer,M,27,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Wettstein,2014-5
Zuzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Schweizer,M,27,Asien,China,Unbekannt,NA,Schweiz,Schweiz,BS,St. Alban,2014-5
Zuzug,2014,5,Ausländer,M,27,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2014-5
Zuzug,2014,5,Ausländer,M,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,AG,NA,2014-5
Wegzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BS,Clara,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BS,Matthäus,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Italien,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,ZH,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,AG,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Rosental,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Rosental,Asien,Indien,Ausland,NA,2014-5
Wegzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,BS,Kleinhüningen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,AG,NA,2014-5
Zuzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Riehen,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Zuzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2014-5
Zuzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,VD,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Ausländer,W,27,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Portugal,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2014-5
Zuzug,2014,5,Ausländer,W,27,Lateinamerika und Karibik,Brasilien,Unbekannt,NA,Schweiz,Schweiz,BS,Kleinhüningen,2014-5
Zuzug,2014,5,Ausländer,M,27,Europa (ohne Schweiz),Türkei,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Ungarn,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2014-5
Zuzug,2014,5,Ausländer,M,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Clara,2014-5
Zuzug,2014,5,Ausländer,M,27,Afrika,Tunesien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Zuzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,2014-5
Zuzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Zuzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2014-5
Zuzug,2014,5,Ausländer,W,27,Lateinamerika und Karibik,Brasilien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,2014-5
Zuzug,2014,5,Ausländer,W,27,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Ausländer,M,27,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2014-5
Zuzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Gotthelf,2014-5
Zuzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,LU,NA,Schweiz,Schweiz,BS,Riehen,2014-5
Zuzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Wettstein,2014-5
Zuzug,2014,5,Ausländer,M,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2014-5
Zuzug,2014,5,Ausländer,M,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Kleinhüningen,2014-5
Zuzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Bruderholz,2014-5
Zuzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Zuzug,2014,5,Ausländer,W,27,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Zuzug,2014,5,Ausländer,W,27,Afrika,Eritrea,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Serbien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Grossbritannien,Unbekannt,NA,Schweiz,Schweiz,BS,Wettstein,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,ZH,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Matthäus,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,2014-5
Wegzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BS,Klybeck,Schweiz,Schweiz,NE,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Schweizer,M,27,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,LU,NA,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,St. Alban,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Schweizer,W,27,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,M,27,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,LU,NA,2014-5
Wegzug,2014,5,Ausländer,W,27,Schweiz,Schweiz,BS,Am Ring,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Zuzug,2014,5,Ausländer,W,27,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
Wegzug,2014,5,Schweizer,W,28,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,AG,NA,2014-5
Wegzug,2014,5,Ausländer,M,28,Schweiz,Schweiz,BS,St. Johann,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Ausländer,W,28,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,AG,NA,2014-5
Wegzug,2014,5,Schweizer,M,28,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,2014-5
Wegzug,2014,5,Ausländer,M,28,Schweiz,Schweiz,BS,Clara,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Ausländer,W,28,Schweiz,Schweiz,BS,Matthäus,unbekannt,unbekannt,unbekannt,NA,2014-5
Wegzug,2014,5,Ausländer,M,28,Schweiz,Schweiz,BS,Wettstein,Europa (ohne Schweiz),Deutschland,Ausland,NA,2014-5
Zuzug,2014,5,Ausländer,M,28,Europa (ohne Schweiz),Italien,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2014-5
Zuzug,2014,5,Ausländer,W,28,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Klybeck,2014-5
Zuzug,2014,5,Ausländer,W,28,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Rosental,2014-5
Zuzug,2014,5,Schweizer,M,28,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Vorstädte,2014-5
Zuzug,2014,5,Schweizer,M,28,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2014-5
Zuzug,2014,5,Schweizer,W,28,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Wettstein,2014-5
Zuzug,2014,5,Ausländer,M,28,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Am Ring,2014-5
Zuzug,2014,5,Ausländer,M,28,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Iselin,2014-5
Zuzug,2014,5,Ausländer,M,28,Asien,Indien,Unbekannt,NA,Schweiz,Schweiz,BS,Matthäus,2014-5
Zuzug,2014,5,Schweizer,M,28,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,2014-5
Zuzug,2014,5,Ausländer,M,28,Europa (ohne Schweiz),Spanien,Unbekannt,NA,Schweiz,Schweiz,BS,St. Johann,2014-5
Zuzug,2014,5,Ausländer,W,28,Europa (ohne Schweiz),Kosovo,Unbekannt,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,M,28,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Bachletten,2014-5
Zuzug,2014,5,Ausländer,W,28,Schweiz,Schweiz,ZH,NA,Schweiz,Schweiz,BS,Bachletten,2014-5
Zuzug,2014,5,Schweizer,M,28,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,2014-5
Zuzug,2014,5,Ausländer,M,28,Europa (ohne Schweiz),Deutschland,Unbekannt,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2014-5
Zuzug,2014,5,Schweizer,W,28,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2014-5
