Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,Jahr_Monat
Zuzug,1992,9,Ausländer,W,11,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,11,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,11,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Wegzug,1992,9,Ausländer,W,12,Schweiz,Schweiz,BS,Hirzbrunnen,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,W,12,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,12,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,M,12,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Wegzug,1992,9,Ausländer,M,12,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,M,12,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,1992-9
Zuzug,1992,9,Ausländer,W,12,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,1992-9
Zuzug,1992,9,Ausländer,M,12,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,12,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Clara,1992-9
Zuzug,1992,9,Ausländer,W,12,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Wegzug,1992,9,Ausländer,M,12,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,12,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,12,Schweiz,Schweiz,BS,Vorstädte,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,13,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,M,13,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Zuzug,1992,9,Ausländer,W,13,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,13,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,13,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Wegzug,1992,9,Ausländer,W,13,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,W,14,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,14,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,W,14,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,14,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Wegzug,1992,9,Schweizer,W,14,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,W,14,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Wegzug,1992,9,Ausländer,M,14,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,W,15,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,15,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,15,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Wegzug,1992,9,Schweizer,W,15,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,15,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,W,15,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Zuzug,1992,9,Ausländer,M,15,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Schweizer,M,15,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,1992-9
Zuzug,1992,9,Schweizer,M,15,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,1992-9
Zuzug,1992,9,Ausländer,W,15,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,15,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Wegzug,1992,9,Ausländer,W,15,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,W,16,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,W,16,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,M,16,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Wegzug,1992,9,Ausländer,M,16,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Schweizer,M,16,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,M,16,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,1992-9
Zuzug,1992,9,Ausländer,M,16,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,W,16,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,16,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Rosental,1992-9
Zuzug,1992,9,Schweizer,W,16,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Riehen,1992-9
Zuzug,1992,9,Ausländer,M,16,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Wegzug,1992,9,Ausländer,M,17,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,17,Schweiz,Schweiz,BS,Klybeck,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,W,17,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,1992-9
Zuzug,1992,9,Ausländer,W,17,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,W,17,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Schweizer,M,17,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,1992-9
Zuzug,1992,9,Schweizer,W,17,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,M,17,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Schweizer,W,17,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,W,17,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Riehen,1992-9
Zuzug,1992,9,Schweizer,W,17,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,1992-9
Zuzug,1992,9,Ausländer,M,17,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,17,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,W,17,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,17,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Wegzug,1992,9,Schweizer,W,18,Schweiz,Schweiz,BS,Vorstädte,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,M,18,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,M,18,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,1992-9
Zuzug,1992,9,Schweizer,M,18,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Klybeck,1992-9
Zuzug,1992,9,Schweizer,W,18,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Zuzug,1992,9,Ausländer,M,18,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,M,18,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Zuzug,1992,9,Ausländer,W,18,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,W,18,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Wegzug,1992,9,Ausländer,M,18,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,18,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,18,Schweiz,Schweiz,BS,Altstadt Kleinbasel,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,18,Schweiz,Schweiz,BS,Riehen,Europa (ohne Schweiz),NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,18,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,18,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,18,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Schweizer,M,18,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Schweizer,W,18,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,1992-9
Zuzug,1992,9,Ausländer,M,18,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,M,18,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,18,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Wegzug,1992,9,Ausländer,W,18,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,19,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,19,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,19,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,19,Schweiz,Schweiz,BS,Bruderholz,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,W,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,1992-9
Zuzug,1992,9,Schweizer,M,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,1992-9
Zuzug,1992,9,Schweizer,W,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,1992-9
Zuzug,1992,9,Schweizer,W,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Zuzug,1992,9,Ausländer,W,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,W,19,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,1992-9
Zuzug,1992,9,Ausländer,M,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Schweizer,W,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,1992-9
Zuzug,1992,9,Ausländer,M,19,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,1992-9
Zuzug,1992,9,Ausländer,M,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Wegzug,1992,9,Schweizer,W,19,Schweiz,Schweiz,BS,Altstadt Grossbasel,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,19,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,19,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,19,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,M,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,1992-9
Zuzug,1992,9,Schweizer,W,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,W,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,W,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Schweizer,M,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Rosental,1992-9
Zuzug,1992,9,Ausländer,M,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,W,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,1992-9
Zuzug,1992,9,Schweizer,M,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Schweizer,M,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Zuzug,1992,9,Ausländer,W,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Schweizer,M,19,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,M,19,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,W,19,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Wegzug,1992,9,Schweizer,W,19,Schweiz,Schweiz,BS,Altstadt Kleinbasel,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,19,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,19,Schweiz,Schweiz,BS,Rosental,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,19,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,19,Schweiz,Schweiz,BS,Altstadt Grossbasel,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,19,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,19,Schweiz,Schweiz,BS,Hirzbrunnen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,19,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,19,Schweiz,Schweiz,BS,Hirzbrunnen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,19,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,20,Schweiz,Schweiz,BS,Klybeck,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,20,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Schweizer,M,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bettingen,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,W,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Zuzug,1992,9,Schweizer,M,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Schweizer,M,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Zuzug,1992,9,Ausländer,M,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Wegzug,1992,9,Ausländer,M,20,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,20,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,20,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,20,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,20,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,20,Schweiz,Schweiz,BS,Riehen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,20,Schweiz,Schweiz,BS,Riehen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,20,Schweiz,Schweiz,BS,Wettstein,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,20,Schweiz,Schweiz,BS,Klybeck,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,20,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,20,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,M,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,1992-9
Zuzug,1992,9,Ausländer,W,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,M,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Zuzug,1992,9,Schweizer,M,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,M,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,W,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Clara,1992-9
Zuzug,1992,9,Schweizer,M,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,1992-9
Zuzug,1992,9,Ausländer,M,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,W,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Clara,1992-9
Zuzug,1992,9,Ausländer,W,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Ausländer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,1992-9
Zuzug,1992,9,Ausländer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Clara,1992-9
Zuzug,1992,9,Ausländer,M,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Breite,1992-9
Zuzug,1992,9,Ausländer,W,20,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Riehen,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,1992-9
Wegzug,1992,9,Schweizer,W,20,Schweiz,Schweiz,BS,Kleinhüningen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,20,Schweiz,Schweiz,BS,Klybeck,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,20,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,20,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,20,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,20,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,20,Schweiz,Schweiz,BS,Gotthelf,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,20,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,20,Schweiz,Schweiz,BS,Altstadt Kleinbasel,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,20,Schweiz,Schweiz,BS,Clara,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Wegzug,1992,9,Ausländer,W,20,Schweiz,Schweiz,BS,Altstadt Kleinbasel,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Schweizer,W,20,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,1992-9
Wegzug,1992,9,Ausländer,W,20,Schweiz,Schweiz,BS,Altstadt Kleinbasel,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,21,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,21,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,1992-9
Zuzug,1992,9,Ausländer,M,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Clara,1992-9
Zuzug,1992,9,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,1992-9
Zuzug,1992,9,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,1992-9
Zuzug,1992,9,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Riehen,1992-9
Zuzug,1992,9,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Ausländer,M,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,1992-9
Zuzug,1992,9,Schweizer,M,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,1992-9
Zuzug,1992,9,Schweizer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,1992-9
Zuzug,1992,9,Schweizer,M,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,1992-9
Wegzug,1992,9,Schweizer,W,21,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,21,Schweiz,Schweiz,BS,Bruderholz,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,21,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,21,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,M,21,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,21,Schweiz,Schweiz,BS,Wettstein,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Schweizer,W,21,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,M,21,Schweiz,Schweiz,BS,Altstadt Grossbasel,unbekannt,NA,NA,NA,1992-9
Wegzug,1992,9,Ausländer,W,21,Schweiz,Schweiz,BS,Rosental,unbekannt,NA,NA,NA,1992-9
